81.06508875739645,68.47826086956522
78.69822485207101,62.04819277108434
88.83248730964468,65.76086956521739
89.53488372093024,61.07784431137725
80.55555555555556,64.73988439306359
85.47486033519553,70.96774193548387
81.9672131147541,63.63636363636363
81.25,70.93023255813954
84.61538461538461,71.1340206185567
88.0,69.54022988505747
88.26815642458101,76.57142857142857
90.72164948453609,66.875
86.04651162790698,71.81208053691275
73.22834645669292,69.5906432748538
89.72972972972973,77.29729729729729
88.50574712643679,71.19565217391305
78.44311377245509,72.41379310344827
72.72727272727273,62.7027027027027
76.36363636363636,72.95918367346938
86.66666666666667,65.76086956521739
86.28571428571429,56.493506493506494
76.92307692307692,72.31638418079096
78.04878048780488,65.3179190751445
85.05747126436782,68.52791878172589
79.05405405405405,61.58536585365854
93.53233830845771,65.48223350253807
81.87919463087249,74.60317460317461
79.65116279069767,72.51461988304094
88.35978835978835,75.5952380952381
78.69822485207101,67.72486772486772
71.42857142857143,72.25130890052355
91.05263157894737,73.74301675977654
90.86294416243655,72.5
87.05882352941177,71.5846994535519
83.52272727272727,70.91836734693878
82.73809523809524,63.80368098159509
89.84771573604061,74.25742574257426
87.75510204081633,66.04938271604938
83.58974358974359,75.77319587628865
88.4393063583815,75.60975609756098
86.52849740932642,63.492063492063494
78.91566265060241,70.83333333333333
85.38011695906432,59.32203389830509
86.07594936708861,78.2122905027933
88.35978835978835,66.10169491525424
81.32530120481928,74.19354838709677
85.55555555555556,63.80368098159509
85.38011695906432,73.95833333333333
84.44444444444444,72.87234042553192
87.76595744680851,67.21311475409836
56.737588652482266,70.37037037037037
81.28654970760233,69.43005181347151
81.57894736842105,61.935483870967744
82.1656050955414,68.0
75.47169811320755,63.687150837988824
76.8361581920904,70.52023121387283
80.92485549132948,70.76923076923077
80.0,65.53672316384181
74.35897435897436,61.32596685082873
75.1592356687898,74.22680412371135
82.08955223880596,66.84210526315789
88.88888888888889,72.83236994219654
88.95027624309392,59.45945945945946
80.74534161490683,73.4375
86.70520231213872,66.47398843930635
75.56818181818181,75.13812154696133
85.46511627906976,71.97802197802197
85.02994011976048,72.88135593220339
79.53216374269006,78.26086956521739
77.71084337349397,64.28571428571429
81.54761904761905,63.53591160220994
79.5031055900621,81.0
80.7909604519774,62.83783783783784
91.14583333333333,71.27659574468085
75.0,64.0
80.21390374331551,67.61363636363636
85.14285714285714,67.61363636363636
84.94623655913979,67.41573033707866
78.88198757763975,65.85365853658537
78.98089171974522,70.78651685393258
78.57142857142857,65.9090909090909
89.58333333333333,68.68686868686869
80.21978021978022,60.49382716049383
75.77639751552795,66.10169491525424
74.86910994764398,60.8187134502924
72.67080745341615,71.1340206185567
84.04255319148936,72.1590909090909
80.48780487804878,63.18681318681319
83.52272727272727,67.24137931034483
71.75141242937853,71.59763313609467
85.56149732620321,70.6896551724138
82.3529411764706,70.96774193548387
87.5,55.26315789473684
78.26086956521739,64.97175141242938
79.73856209150327,64.0
81.70731707317073,65.0
83.97790055248619,79.14691943127963
84.89583333333333,64.24242424242425
79.87421383647799,67.58241758241758
82.183908045977,74.05405405405405
90.81632653061224,78.03468208092485
