71.5909090909091,65.38461538461539
60.824742268041234,58.69565217391305
70.23809523809524,63.888888888888886
80.0,68.93203883495146
67.77777777777777,75.72815533980582
75.0,61.627906976744185
60.869565217391305,62.65060240963855
74.07407407407408,65.3061224489796
72.82608695652173,52.0
64.58333333333333,61.76470588235294
77.45098039215686,75.26881720430107
70.45454545454545,67.28971962616822
66.3265306122449,61.6822429906542
61.702127659574465,61.95652173913044
77.57009345794393,68.42105263157895
70.45454545454545,61.702127659574465
72.52747252747253,68.42105263157895
71.42857142857143,64.8936170212766
65.21739130434783,59.0
71.11111111111111,60.204081632653065
65.21739130434783,60.0
72.28915662650603,65.95744680851064
75.49019607843137,70.70707070707071
72.34042553191489,63.20754716981132
68.96551724137932,63.0
79.12087912087912,59.15492957746479
65.47619047619048,64.1304347826087
71.96261682242991,70.79646017699115
76.92307692307692,61.904761904761905
65.34653465346534,57.142857142857146
59.30232558139535,67.0
68.93203883495146,59.81308411214953
66.66666666666667,62.745098039215684
72.4770642201835,62.06896551724138
78.26086956521739,63.04347826086956
77.65957446808511,65.97938144329896
75.0,63.63636363636363
67.816091954023,56.48148148148148
75.92592592592592,68.36734693877551
70.65217391304348,64.48598130841121
77.08333333333333,71.42857142857143
60.43956043956044,68.47826086956522
79.46428571428571,67.77777777777777
67.77777777777777,62.71186440677966
74.07407407407408,60.0
66.27906976744185,62.88659793814433
73.11827956989248,67.3913043478261
64.28571428571429,66.37931034482759
78.43137254901961,62.365591397849464
73.26732673267327,61.6822429906542
64.0,60.60606060606061
68.0,65.55555555555556
65.38461538461539,61.29032258064516
73.80952380952381,68.62745098039215
74.22680412371135,67.02127659574468
